occurence_timestamp,text_content,cleaned_text,sentiment,time_bin_30s
849,ngapin ajg hyper uranus ,ngapin ajg hyper uranus,negative,840
849,YG MIILIHIN URANUS SIAPA SI ANJEEEEEEEENG ,yang miilihin uranus siapa si anjeeeeeeeeng,negative,840
849,pulang pulang ,pulang pulang,positive,840
849,Betul2 gila ,betul2 gila,positive,840
849,sunsin Napa ,sunsin napa,negative,840
849,DAH LAH NT AE ,dah lah nice try ae,positive,840
849,nt ,nice try,positive,840
849,malah beli sky picer ,malah beli sky picer,neutral,840
849,#CUMAEVOS ,cumaevos,negative,840
850,udah pulang ae ,sudah pulang ae,negative,840
850,"ae:gomen,indonesia ",aegomenindonesia,neutral,840
850,xepher pahlawan ph ,xepher pahlawan ph,neutral,840
850,nt ,nice try,positive,840
850,AE LASU BUTSS ,ae lasu butss,negative,840
850,panikkkkkk ,panikkkkkk,negative,840
850,AE menang gua gak main ml selama 3 hr ,ae menang saya tidak main ml selama 3 hr,negative,840
850,mending asasin ,mending asasin,negative,840
850,M7 SETINGAN ,m7 setingan,neutral,840
850,IMPOSTOR ,impostor,positive,840
850,semifinal masih coba coba hero kwkwk kocak peltih ae ,semifinal masih coba coba hero kwkwk kocak peltih ae,negative,840
850,"URANUS MASIH OK JADI JUNGLE ,YANG BERAT HILDA DI GAME INI ",uranus masih ok jadi jungle yang berat hilda di game ini,negative,840
851,kanan late game yok bisa yok AE ,kanan late game ayo bisa ayo ae,neutral,840
851,MASA DRAFT KAYAGINI ,masa draft kayagini,negative,840
851,kan AE kalah 3-2 ,kan ae kalah 32,negative,840
851,nt ,nice try,positive,840
851,tunggu late game bos ae menang ,tunggu late game bos ae menang,positive,840
851,nt ae ,nice try ae,positive,840
851,XHEPER KESURUPAN ADI ,xheper kesurupan adi,negative,840
851,KontoI Kenapa Uranus Hiper  ,kontoi kenapa uranus hiper,negative,840
851,ngapain hyper Uranus lawan yz Ama Leo hadewh ,ngapain hyper uranus lawan yz ama leo hadewh,negative,840
851,pulang ,pulang,positive,840
851,go go go ,go go go,positive,840
851,ngapain pake Uranus sama zhuxin ,ngapain pake uranus sama zhuxin,negative,840
851,cuma epos ,cuma epos,negative,840
851,pool hero banyak tapi g uranus jungle jg ,pool hero banyak tapi tidak uranus jungle juga,negative,840
851,malah uranus ,malah uranus,negative,840
851,#CUMAEVOS ,cumaevos,negative,840
852,nt ,nice try,positive,840
852,ajir hypr uranus ,ajir hypr uranus,neutral,840
852,"Udh tau yazuke mikro nya bagus di kasih hero jalan"" wkwkwk  ",sudah tau yazuke mikro nya bagus di kasih hero jalan haha,positive,840
852,klo kalah lwan srg kan ,kalau kalah lwan srg kan,negative,840
852,yaallah berikanlah momen ULTI yang pas yaallah ,yaallah berikanlah momen ulti yang pas yaallah,positive,840
852,DI DONATE KAH ,di donate kah,neutral,840
852,NT ,nice try,positive,840
852,nt ,nice try,positive,840
852,cuma evos ,cuma evos,neutral,840
852,xeper ngide banget sumpah dah ,xeper ngide banget sumpah dah,negative,840
853,"Jgn berharap banyak, selagi ada team PH di turnamen internasional ",jangan berharap banyak selagi ada team ph di turnamen internasional,positive,840
853,Mlbb 70% bisa di draft penentuannya ,mlbb 70 bisa di draft penentuannya,neutral,840
853,TL darah tebal ,tl darah tebal,negative,840
853,marilah pulang marilah pulang bersama onic ,marilah pulang marilah pulang bersama onic,neutral,840
853,nt ,nice try,positive,840
853,nt ,nice try,positive,840
853,lu ajing semua ,kamu ajing semua,positive,840
853,Xepher cair ,xepher cair,neutral,840
853,M7 SETINGAN ,m7 setingan,neutral,840
854,MENDING ALICE AJA HYPER ,mending alice saja hyper,negative,840
854,"SANATI BNG CASTER AE ADA MM TLPH GAK ADA MM LOH,PSTI GK ADA DAMEG ",sanati bng caster ae ada mm tlph tidak ada mm lohpsti tidak ada dameg,negative,840
854,hastag #cuma evos is real ,hastag cuma evos is real,neutral,840
854,plenger  ,plenger,negative,840
854,nt ae ,nice try ae,positive,840
854,URANUSS COK ,uranuss cok,positive,840
854,ayaaamammamamamam ,ayaaamammamamamam,positive,840
855,ga ada damage uranus ,tidak ada damage uranus,negative,840
855,cuma evos ,cuma evos,neutral,840
855,"URANUS MASIH OK JADI JUNGLE ,YANG BERAT HILDA DI GAME INI ",uranus masih ok jadi jungle yang berat hilda di game ini,negative,840
855,menang ae nih... tandain gueee ,menang ae ini tandain gueee,negative,840
855,GG ,good game,positive,840
855,SAY GOODBYE TO ALTER EGO ,say goodbye to alter ego,neutral,840
855,kuncinya ada diarfy ,kuncinya ada diarfy,neutral,840
855,suren ,suren,positive,840
855,mending gw aja yg gantiin ae ,mending saya saja yang gantiin ae,negative,840
856,yaelah uranus ,yaelah uranus,negative,840
856,bot banget ,buruk banget,negative,840
856,SETING ,seting,neutral,840
856,nt ,nice try,positive,840
856,SETINGAN BAYARAN INI WKWKW ,setingan bayaran ini wkwkw,negative,840
856,arfy vs tlph ,arfy vs tlph,neutral,840
856,apalah orang yang dukung tim kita dukun Indo ,apalah orang yang dukung tim kita dukun indo,negative,840
856,bye bye ae ,bye bye ae,positive,840
856,udah gabisa respect kalo draft gini ,sudah gabisa respect kalau draft gini,negative,840
856,M7 SETINGAN ,m7 setingan,neutral,840
857,jagung susu keju ,jagung susu keju,neutral,840
857,anjir final malah uranus jungler ampum om ampun ,astaga final malah uranus jungler ampum om ampun,negative,840
857,alter ego go go go homeeeee ,alter ego go go go homeeeee,neutral,840
857,NT AE ,nice try ae,positive,840
857,nonton 730ribu wkwkwk ,nonton 730ribu haha,neutral,840
857,disogok berapa ajh ,disogok berapa ajh,negative,840
857,pulang pulang ga meyakinkan picknya ,pulang pulang tidak meyakinkan picknya,negative,840
857,LEK ALEKK BODOH ,lek alekk bodoh,negative,840
857,yg nge damange siapa dong ,yang nge damange siapa dong,negative,840
857,U A N U S ,u a n u s,neutral,840
857,MAKE URANUS JUNGLER POSISI2-2 IBARAT BRAHIM DIAZ PANENKA ,make uranus jungler posisi22 ibarat brahim diaz panenka,neutral,840
858,end lah ,end lah,negative,840
858,coach online banyak amat ,coach online banyak amat,positive,840
858,"knpa Uranus si ,, ",knpa uranus si,negative,840
858,mnding jugle gatot ,mnding jugle gatot,negative,840
858,ALLAHUAKBAR ,allahuakbar,positive,840
858,draft ngide ,draft ngide,negative,840
858,lawak ae ,lawak ae,negative,840
858,#CUMAEVOS ,cumaevos,negative,840
858,berat ini beraat ngapain pake uranus jungler ,berat ini beraat ngapain pake uranus jungler,negative,840
858,aduhhhhh ae draft apa ini coba ,aduhhhhh ae draft apa ini coba,negative,840
858,pala lu Alice ,pala kamu alice,negative,840
858,"Eman"" bro ",eman bro,negative,840
858,XHEPER KESURUPAN ADI ,xheper kesurupan adi,negative,840
858,"dahh pulang, draft tll mlah ikut ikutan ADI CW ",dahh pulang draft tll mlah ikut ikutan adi cw,neutral,840
859,nt ,nice try,positive,840
859,laet gaem bisa ni ,laet gaem bisa ini,negative,840
859,noooo ae kalah ,noooo ae kalah,negative,840
859,udh bner pke leo di game tdi ,sudah bner pke leo di game tdi,neutral,840
859,lim kocul bikin apes ,lim kocul bikin apes,negative,840
859,xeper cair cairr ,xeper cair cairr,neutral,840
859,buat yang ga paham ae fokusin damage nya ke arfy yang lain nya rusuh musuh doang ,untuk yang tidak paham ae fokusin damage nya ke arfy yang lain nya rusuh musuh saja,negative,840
859,draft ngawor ,draft ngawor,negative,840
859,CUMA EVOS M1 EVOSSSS ROARRRR ,cuma evos m1 evossss roarrrr,positive,840
859,nt ,nice try,positive,840
859,udah guys bubar buang kouta ,sudah guys bubar buang kouta,negative,840
860,nt ,nice try,positive,840
860,kebiasaan indo ,kebiasaan indo,negative,840
860,malas liat posisi aja udh kalah ,malas liat posisi saja sudah kalah,negative,840
860,main sendiri sana ,main sendiri sana,negative,840
860,M7 SETINGAN ,m7 setingan,neutral,840
860,PULANG AE ,pulang ae,negative,840
860,smngt ,smngt,positive,840
860,aman aja arfy ,aman saja arfy,positive,840
860,komen anak indo miris2 dah..... ,komen anak indo miris2 dah,negative,840
860,Yook AE semangat Yook ,yook ae semangat yook,positive,840
860,ayammmm ,ayammmm,negative,840
860,NAH KAN FULL INDO MASIH AJA ADA YG NGATAIN IMPOSTOR ,nah kan full indo masih saja ada yang ngatain impostor,negative,840
861,"bnyk hero hyper anjir, malah pick uranus ",banyak hero hyper astaga malah pick uranus,negative,840
861,Knpa leo di lepas ya ,knpa leo di lepas ya,negative,840
861,PULANG AEYAM LOKAL PRET #CUMAEVOS ,pulang aeyam lokal pret cumaevos,negative,840
861,Lah kenapa drafnya ni ,lah kenapa drafnya ini,negative,840
861,silap uranus jungle ,silap uranus jungle,negative,840
861,epic epic ae ,epic epic ae,positive,840
861,IMPOSTOR ,impostor,positive,840
861,Plis menangin bawa   M7 ,tolong menangin bawa m7,negative,840
861,sureeeeeeeeenennnnnnn ,sureeeeeeeeenennnnnnn,positive,840
861,BUBAR2 HYPER URANUS..GK BISA APA ITU ,bubar2 hyper uranusgk bisa apa itu,negative,840
861,Juara mpl dulu dah ,juara mpl dulu dah,positive,840
861,panik ,panik,negative,840
861,late game mas ,late game mas,negative,840
861,bisa yok ae ,bisa ayo ae,neutral,840
861,pulang pulang ,pulang pulang,positive,840
861,murni ini kalah draft  ,murni ini kalah draft,negative,840
862,xepher di bayar sama ph ,xepher di bayar sama ph,neutral,840
862,"AE ,,kagak niat maen ",ae kagak niat maen,negative,840
862,WKWKWK ,haha,positive,840
862,pulang ae pulangh ,pulang ae pulangh,negative,840
862,CUMA APA ADIK ADIK ,cuma apa adik adik,negative,840
862,#CUMAEVOS ,cumaevos,negative,840
862,ALLAHUAKBAR ,allahuakbar,positive,840
862,panikkkkkkkk ,panikkkkkkkk,negative,840
862,come on ae ,come on ae,neutral,840
862,alek kick aja tuuu ,alek kick saja tuuu,negative,840
863,DRAFT NYA ANEEEEHHHHHH ,draft nya aneeeehhhhhh,positive,840
863,"Dr draft jg udah kalah dahhh lahhhhh, AE AE Bae ",dari draft juga sudah kalah dahhh lahhhhh ae ae bae,negative,840
863,nt ,nice try,positive,840
863,Cuma evosss ,cuma evosss,neutral,840
863,ya allah semoga ae menang aminn  ,ya allah semoga ae menang aminn,positive,840
863,M7 SETINGAN ,m7 setingan,neutral,840
863,terlalu anggap remeh ,terlalu anggap remeh,negative,840
863,damage ga ada ,damage tidak ada,negative,840
863,santai bgt smbi lngelap ingus ,santai banget smbi lngelap ingus,positive,840
864,cuma evos ,cuma evos,neutral,840
864,hilda kocak ,hilda kocak,positive,840
864,drafnya ngawur cok buat junglernya ,drafnya ngawur cok untuk junglernya,negative,840
864,nt ,nice try,positive,840
864,AE PULANG ,ae pulang,negative,840
864,nt ,nice try,positive,840
864,XEPHER COSPLAY ADIII ,xepher cosplay adiii,positive,840
864,Gapaham lg ,gapaham lagi,positive,840
865,XEPHER OUT ,xepher out,negative,840
865,pasif ae aktif ,pasif ae aktif,negative,840
865,tuan rumah jadi penonton di final m7 ,tuan rumah jadi penonton di final m7,neutral,840
865,pulang ajahh sana ,pulang ajahh sana,negative,840
865,XHEPER KESURUPAN ADI ,xheper kesurupan adi,negative,840
865,KENAPA GAK BAN LEOMORD DI AWAL?? HERANNNNN ,kenapa tidak ban leomord di awal herannnnn,negative,840
865,lim kocul bikin apes ,lim kocul bikin apes,negative,840
865,Kalah kalah ,kalah kalah,negative,840
866,tempek ,tempek,negative,840
866,ALICE LBH ENAK ,alice lebih enak,positive,840
866,#CUMAEVOSSS ,cumaevosss,positive,840
866,pulang' ,pulang,positive,840
866,alter bego ,alter bodoh,negative,840
866,PULANG AEYAM LOKAL PRET #CUMAEVOS ,pulang aeyam lokal pret cumaevos,negative,840
866,pulang2 udh magrib ,pulang2 sudah magrib,negative,840
867,ae bot ae bot ,ae buruk ae buruk,negative,840
867,bkkknyay ban leo ,bkkknyay ban leo,neutral,840
867,M7 SETINGAN ,m7 setingan,neutral,840
867,menang ae tandain hmgue ,menang ae tandain hmgue,negative,840
867,xepherrr berak ,xepherrr berak,negative,840
867,late game menang ae ,late game menang ae,negative,840
867,padahal tinggal 1 nyawa malah pick uranus jungler  ,padahal tinggal 1 nyawa malah pick uranus jungler,negative,840
867,PULANG AE ,pulang ae,negative,840
867,ALLAHUAKBAR ,allahuakbar,positive,840
867,NT DAH ,nice try dah,positive,840
867,bisa ni late game ,bisa ini late game,negative,840
867,tAEk tAEK ,taek taek,negative,840
867,xepher ketularan adi ,xepher ketularan adi,positive,840
867,terlalu pokus len masing masuing ,terlalu pokus len masing masuing,negative,840
868,ini gw udah yakin AE bisa combek ,ini saya sudah yakin ae bisa combek,positive,840
868,Berat ae ,berat ae,negative,840
868,knapa ga soyou ,kenapa tidak soyou,positive,840
869,kocakk ,kocakk,positive,840
869,masak di pulagin semua perwakilan indonesia sama TLPH ,masak di pulagin semua perwakilan indonesia sama tlph,neutral,840
869,selain onik ternyata ae badut jg ,selain onik ternyata ae lucu juga,positive,840
869,match bayaran ,match bayaran,negative,840
869,NT AE ,nice try ae,positive,840
869,ALTER EGO GO GO GO!!!! ,alter ego go go go,neutral,840
869,#CUMAEVOSS ,cumaevoss,positive,840
869,jungler nya uuranuss anehhh ,jungler nya uuranuss anehhh,negative,840
869,kebiasaan anj draftnya ,kebiasaan astaga draftnya,negative,840
869,motot joel ,motot joel,negative,840
870,hyper uus ,hyper uus,negative,870
870,all ,all,positive,870
870,berdoa saja late game ,berdoa saja late game,negative,870
870,"LAWAK BANGET PICK AE,KURANG BANGET HERO CC ",lawak banget pick aekurang banget hero crowd control,positive,870
870,udh mending pulang aja push rank sono ,sudah mending pulang saja push rank sono,negative,870
870,M7 SETINGAN ,m7 setingan,neutral,870
871,SETINGAN BAYARAN INI WKWKW ,setingan bayaran ini wkwkw,negative,870
871,banyak fans onic GK terima  ,banyak fans onic tidak terima,negative,870
871,tuma epos ,tuma epos,negative,870
871,Uranus hyper gun apa bg ,uranus hyper gun apa bg,negative,870
871,"xepher cosplay adi , uranus jungler  ",xepher cosplay adi uranus jungler,neutral,870
871,Lu liat nanti Ardy semoga late game ,kamu liat nanti ardy semoga late game,neutral,870
872,DRAF INDO KAGAK JELAS ,draf indo kagak jelas,negative,870
872,sibal semua ,sibal semua,negative,870
872,XHEPER KESURUPAN ADI ,xheper kesurupan adi,negative,870
872,"gua dukung ae, tpi draft bgini ga yakin bsa mnang sih ",saya dukung ae tapi draft bgini tidak yakin bisa mnang sih,negative,870
872,kenapa harus uranus? ,kenapa harus uranus,negative,870
872,knapa ga soyou ,kenapa tidak soyou,positive,870
872,kenapa y indo klo butuh poin di momen penting draft nya selalu agak gkk enak diliat ,kenapa y indo kalau butuh poin di momen penting draft nya selalu agak gkk enak diliat,negative,870
872,"BUBAR2 HYPER URANUS..GK BISA APA ITU, ",bubar2 hyper uranusgk bisa apa itu,negative,870
872,PULANG AE ,pulang ae,negative,870
873,lim kocul bikin apes ,lim kocul bikin apes,negative,870
873,ae pulangaja ,ae pulangaja,positive,870
873,GADA DAMAGE SEMUA ,gada damage semua,negative,870
873,menang TL menang TL ,menang tl menang tl,positive,870
873,NINO? ,nino,positive,870
873,pulang aja kalau ga bisa mainn ,pulang saja kalau tidak bisa mainn,negative,870
873,udah Maghrib gak bisa nonton sholat dulu ,sudah maghrib tidak bisa nonton sholat dulu,negative,870
873,ko ak ,ko saya,neutral,870
873,we ae ,we ae,positive,870
873,liat muka² ae maen dah gak ada niat² nya ,liat muka ae maen dah tidak ada niat nya,negative,870
874,NT DAH ,nice try dah,positive,870
874,SAY GOODBYE TO ALTER EGO ,say goodbye to alter ego,neutral,870
874,KASIAN NINO COK ,kasian nino cok,negative,870
874,M7 SETINGAN ,m7 setingan,neutral,870
874,xepher = adi lolll ,xepher adi lolll,negative,870
874,ATYAM ,atyam,positive,870
874,#CUMAEVOS ,cumaevos,negative,870
874,motor joel ,motor joel,neutral,870
874,salah pilih hero ,salah pilih hero,negative,870
875,yoooo ,yoooo,positive,870
875,sky piercer meng meng ,sky piercer meng meng,positive,870
875,Uranus hyper aduuuhhh ,uranus hyper aduuuhhh,negative,870
875,"PENYAKIT TIM INDO PENENTUAN PICK ANEH"" ",penyakit tim indo penentuan pick aneh,negative,870
875,kecewa malah hyper Uranus ,kecewa malah hyper uranus,negative,870
875,#cumaevos ,cumaevos,negative,870
876,menang ae ,menang ae,positive,870
876,Percuma nonton dari tdi pick hero nya ngaco ,percuma nonton dari tdi pick hero nya ngaco,negative,870
876,layla hyper aj mending ,layla hyper saja mending,negative,870
876,Bismillah alterego menang ,semoga alterego menang,positive,870
877,hp kuyag ,hp kuyag,negative,870
877,AE butuh keajaiban ,ae butuh keajaiban,positive,870
877,Surend aja ae ,surend saja ae,neutral,870
877,GG ,good game,positive,870
877,PULANG AE ,pulang ae,negative,870
877,kocak ,kocak,positive,870
878,nice ,nice,positive,870
878,DRAFT NO CC APAAN ITU ANJENK ,draft no crowd control apaan itu anjenk,negative,870
878,gg ,good game,positive,870
878,pulang aja ae ,pulang saja ae,negative,870
878,masih bisa ,masih bisa,neutral,870
878,arfy ,arfy,positive,870
879,DRAF INDO KAGAK JELAS ,draf indo kagak jelas,negative,870
879,ae kadang eror dihero ,ae kadang eror dihero,negative,870
879,lembo plenger ,lembo plenger,negative,870
879,nice ,nice,positive,870
879,gg ,good game,positive,870
879,pasif nya aktif ,pasif nya aktif,negative,870
879,"setingan gak sih, dh di TF uang Ama tlph ke AE ngaco drft ny ",setingan tidak sih dh di tf uang ama tlph ke ae ngaco drft ny,neutral,870
879,bismillahirrahmanirrahim AE bawa pulang piala m7 kali ini ke gh nya ,bismillahirrahmanirrahim ae bawa pulang piala m7 kali ini ke gh nya,neutral,870
879,balikkkk oii ,balikkkk oii,negative,870
879,Cuma evosss ,cuma evosss,neutral,870
880,XHEPER KESURUPAN ADI ,xheper kesurupan adi,negative,870
880,doa ajh bro ,doa ajh bro,positive,870
880,NT DAH ,nice try dah,positive,870
880,SETINGAN BAYARAN INI WKWKW ,setingan bayaran ini wkwkw,negative,870
880,"UNTUK AE : TAMATLAH SUDAH ALKISAH KAMI,TERIMA KASIH DAN JUMPA LAGI!! ",untuk ae tamatlah sudah alkisah kamiterima kasih dan jumpa lagi,neutral,870
880,ae kocak ,ae kocak,positive,870
880,FUNGSI URANUS BUAT APA LAH ,fungsi uranus untuk apa lah,negative,870
880,ae menang late game ,ae menang late game,negative,870
881,NT AE ,nice try ae,positive,870
881,what whatan ,what whatan,positive,870
881,cuma evos ,cuma evos,neutral,870
882,padahal bisa martis ,padahal bisa martis,negative,870
882,mafia dapat sogoan yang berapa nih ae ,mafia dapat sogoan yang berapa ini ae,negative,870
882,#CUMAEVOSS ,cumaevoss,positive,870
882,pulang aja aeee ,pulang saja aeee,negative,870
882,nt ,nice try,positive,870
882, Gg ,good game,positive,870
882,jasa sedot wc ,jasa sedot wc,neutral,870
882,Aamin menang ,aamin menang,positive,870
882,go go ,go go,positive,870
882,KENAPA GAK BAN LEOMORD DI AWAL?? Heran ,kenapa tidak ban leomord di awal heran,negative,870
882,Gooo ,gooo,positive,870
882,mending zilong drpada uranus ,mending zilong drpada uranus,negative,870
883,ltegMe meng ae ,ltegme meng ae,negative,870
883,ok lah ,ok lah,positive,870
883,2 kata lucu lapu lapu sanford ,2 kata lucu lapu lapu sanford,neutral,870
883,"harus nya Uranus tuh ganti pake hero yang lebih bagus, Uranus juga bagus cuman kalau di mode gini 2-2 harusnya lebih baik ",harus nya uranus itu ganti pake hero yang lebih bagus uranus juga bagus cuman kalau di mode gini 22 harusnya lebih baik,negative,870
883,dari pick aja udah kecewa liatnya ,dari pick saja sudah kecewa liatnya,negative,870
883,berantem yuk ,berantem ayo,negative,870
883,Porem ,porem,negative,870
884,gelo ae ,gelo ae,negative,870
884,knpsih kalian tuh ,knpsih kalian itu,negative,870
884,layla hyper aj suruh ,layla hyper saja suruh,negative,870
884,m7 milik PH ,m7 milik ph,neutral,870
884,ae dpt duit dri bandar makanya draftnya gitu wkwk ,ae dapat duit dari bandar makanya draftnya gitu haha,negative,870
885,kejeniusan xepher ,kejeniusan xepher,positive,870
885,"Dr draft jg udah kalah dahhh lahhhhh, AE AE Bae ",dari draft juga sudah kalah dahhh lahhhhh ae ae bae,negative,870
885,mending hyper akai jirr ,mending hyper akai jirr,negative,870
885,laglag ,laglag,negative,870
885,hyper kok Uranus....hadehhh ,hyper kok uranushadehhh,negative,870
885,DI KIRA LAWAN NYA INDO ,di kira lawan nya indo,negative,870
885,ae lol ,ae haha,neutral,870
885,Uranus buat apa ,uranus untuk apa,negative,870
886,lah mlah war lagi ,lah mlah war lagi,negative,870
886,hijume nagsu ,hijume nagsu,positive,870
886,draft pick apaan nih ae ,draft pick apaan ini ae,negative,870
887,XHEPER KESURUPAN ADI ,xheper kesurupan adi,negative,870
887,TEROSSSS ,terossss,positive,870
887,mending hyper akai jirr ,mending hyper akai jirr,negative,870
888,nt ae ,nice try ae,positive,870
888,uranus gak main ,uranus tidak main,positive,870
888,"dari draft, biar lewat jalur langin tetap mustahil menang ",dari draft biar lewat jalur langin tetap mustahil menang,negative,870
888,mending hyper akai jirr ,mending hyper akai jirr,negative,870
889,niceee ,niceee,positive,870
889,pulang ae pulang ,pulang ae pulang,negative,870
889,ngapain meng ,ngapain meng,negative,870
889,arfy si yg bisa diandelin ,arfy si yang bisa diandelin,negative,870
889,BISAAA ,bisaaa,positive,870
889,mending hyper akai jirr ,mending hyper akai jirr,negative,870
890,wkwk trio botak nahan nangis ,haha trio botak nahan nangis,negative,870
890,HIJUME ,hijume,positive,870
890,#CUMAEVOSS ,cumaevoss,positive,870
890,nt ,nice try,positive,870
890,hiju ,hiju,positive,870
890,mending hyper akai jirr ,mending hyper akai jirr,negative,870
891,GG ,good game,positive,870
891,"malah trooll , jd males nonton ",malah trooll jadi males nonton,negative,870
891,NO DAMAGEEE ,no damageee,positive,870
891,hyper uranus?? lawak ihh AE ,hyper uranus lawak ihh ae,negative,870
891,sholat Maghrib doain ae ,sholat maghrib doain ae,positive,870
891,ae bot ,ae buruk,negative,870
891,mending martis ,mending martis,negative,870
892,XEPHER mode ADI AKTIF ,xepher mode adi aktif,neutral,870
892,jumeeeee ,jumeeeee,positive,870
893,CUMAEVOS ,cumaevos,negative,870
893,kocak ga ada damage ,kocak tidak ada damage,negative,870
893,mending hyper akai jirr ,mending hyper akai jirr,negative,870
893,bye bye dah ,bye bye dah,positive,870
893,menang ae ,menang ae,positive,870
894,tenang xepeher adalah otak segalah kengebugan game ,tenang xepeher adalah otak segalah kengebugan game,positive,870
894,ayamm ,ayamm,negative,870
894,mending hyper akai jirr ,mending hyper akai jirr,negative,870
894,ayo alter ego ,ayo alter ego,negative,870
894,laet gaem bisa ni ayo ae ,laet gaem bisa ini ayo ae,negative,870
894,ini serius ga ada item anti regen? lawan esme loh ,ini serius tidak ada item anti regen lawan esme loh,negative,870
894,ayo AE ae menang ,ayo ae ae menang,positive,870
894,hijumeeeeng ,hijumeeeeng,positive,870
894,hiju meng ,hiju meng,positive,870
894,dongo ,dongo,negative,870
894,GA ADA PERLAWANAN DEK ALTEREGO LAWAK ,tidak ada perlawanan dek alterego lawak,negative,870
895,ngapain hijume kebiaan ,ngapain hijume kebiaan,negative,870
895,"damage cuma ngandalin claude, gak cukup ",damage cuma ngandalin claude tidak cukup,negative,870
895,apalah niii.. gniat mau juara kok. pick uranus jungler sehh yasuke  ,apalah niii gniat mau juara kok pick uranus jungler sehh yasuke,negative,870
895,offside jume ,offside jume,negative,870
895,mending martis ,mending martis,negative,870
895,late game ,late game,negative,870
895,Nt gaes ga enak nih draft nya ,nice try gaes tidak enak ini draft nya,negative,870
895,mending hyper akai jirr ,mending hyper akai jirr,negative,870
895,hijumenyaa ,hijumenyaa,positive,870
895,over comit ,over comit,negative,870
896,udah magrib belom mandi lagi aku ,sudah magrib belom mandi lagi saya,negative,870
896,meng jangan nafsu meng ,meng jangan nafsu meng,negative,870
896,cici gaa usah pake tuuu ,cici gaa usah pake tuuu,negative,870
896,kocak ,kocak,positive,870
897,apalah hp kuyang ,apalah hp kuyang,negative,870
897,aduu hijume ini problem ,aduu hijume ini problem,negative,870
897,cuma arfy yg bisa di andalkan di late game ,cuma arfy yang bisa di andalkan di late game,positive,870
897,lg butuh poin malah pake hero troll ,lagi butuh poin malah pake hero troll,negative,870
897,trus aja hina ae ,terus saja hina ae,negative,870
897,XHEPER KESURUPAN ADI ,xheper kesurupan adi,negative,870
897,NANGIS NANGIS ,nangis nangis,negative,870
897,hijume lol ,hijume haha,positive,870
897,kalah kah AE?? ,kalah kah ae,negative,870
897,udah mahgribb ,sudah mahgribb,neutral,870
897,pick an gitu yauda gohome ,pick an gitu yauda gohome,neutral,870
898,gaseru ,gaseru,positive,870
898,TANDAIN GUA .. SETELAH M7 TIM INDO 1 INI DOWN ,tandain saya setelah m7 tim indo 1 ini down,negative,870
898,KELAZZ ,kelazz,negative,870
898,mending martis ,mending martis,negative,870
898,kocak ,kocak,positive,870
898,hijume tlol wkkw ,hijume tlol wkkw,negative,870
898,YASUKE BEBAN TIM ,yasuke beban tim,negative,870
899,hijume ngapain woi ,hijume ngapain hei,negative,870
899,pelit flicker hijume ,pelit flicker hijume,negative,870
899,nt indo ,nice try indo,positive,870
899,stresss gue aja main rank gk mau tim party gue kek gini draf ya ,stresss saya saja main rank tidak mau tim party saya seperti gini draf ya,negative,870
899,damn ,damn,positive,870
899,KALAH COACH ,kalah coach,negative,870
899,TLPH  ,tlph,neutral,870
899,jumeng napsoan ,jumeng napsoan,negative,870
900,Menang ae ini ,menang ae ini,negative,900
900,ganti yazuke hiper lol emg ,ganti yazuke hiper haha memang,negative,900
900,DIBAYAR BERAPA OI ,dibayar berapa oi,negative,900
900,menang ini ,menang ini,positive,900
900,alek nya tolol ,alek nya bodoh,negative,900
900,"URANUS MASIH OK JADI JUNGLE ,YANG BERAT HILDA DI GAME INI ",uranus masih ok jadi jungle yang berat hilda di game ini,negative,900
900,BUBAR2 HYPER URANUS..GK BISA APA ITU. ,bubar2 hyper uranusgk bisa apa itu,negative,900
900,pulang aja yam ,pulang saja yam,negative,900
900,Gblog hijume offside ,gblog hijume offside,negative,900
900,FOMO JUNGLER TANK ,fomo jungler tank,neutral,900
901,ngapain disitu meng ,ngapain disitu meng,negative,900
901,ae lawak ,ae lawak,negative,900
901,hijumee ngapain ,hijumee ngapain,negative,900
901,drft apa pula ini ,drft apa pula ini,negative,900
901,apaan si hijume ,apaan si hijume,negative,900
901,hijume ngapain offside ,hijume ngapain offside,negative,900
901,CUMA EVOS ,cuma evos,neutral,900
901,(trs hujat plis biar aktif ,terus hujat tolong biar aktif,negative,900
901,late game ,late game,negative,900
902,xeperr ,xeperr,negative,900
902,Rine ,rine,positive,900
902,salah kaliiii ,salah kaliiii,negative,900
902,Bisa ini ae ,bisa ini ae,neutral,900
902,ayo AE ,ayo ae,neutral,900
902,bisa ,bisa,neutral,900
902,NT NT M7 ,nice try nice try m7,positive,900
902,xepher ketularan adi nih ,xepher ketularan adi ini,positive,900
902,SYNDROME HIJUME ,syndrome hijume,negative,900
902,kok uranus ,kok uranus,negative,900
902,bot ,buruk,negative,900
902,jumeng jumeng ,jumeng jumeng,negative,900
902,ajg emg tim indo ,ajg memang tim indo,positive,900
902,nt ,nice try,positive,900
903,ntntntntntnt ,ntntntntntnt,negative,900
903,bisaaa yokkk ,bisaaa yokkk,neutral,900
903,Hijune TOLOL ,hijune bodoh,negative,900
903,Tololllll ,tololllll,negative,900
903,lol jume ,haha jume,negative,900
903,"Gak bisa dpat leomord di ban, ",tidak bisa dpat leomord di ban,negative,900
